key current-time xcor ycor available-power actual-power
 92 2.351166492282611 17.779981490201383 9.382673376183025 0 0 
 91 2.351166492282611 -4.997261135816158 -9.251819245041629 0 0 
 96 2.351166492282611 6.126895754668078 -12.325981227161028 0 0 
 87 2.351166492282611 -9.21120940734654 -7.500783465350667 2 1 
 76 2.351166492282611 3.9482377240834627 11.6035720159514 0 0 
 78 2.351166492282611 -6.707337404143869 -9.2805366857165 -2 -2 
 18 2.351166492282611 -16.94168443640759 -11.929817904252207 0 0 
 86 2.351166492282611 9.774388240330488 8.135647891326807 0 0 
 53 2.351166492282611 7.124842181426337 6.6381017631494466 0 0 
 64 2.351166492282611 -8.909753052021461 -15.995723334016155 0 0 
 55 2.351166492282611 13.375653500673694 -1.0632292070595588 0 0 
 39 2.351166492282611 9.332463167223498 7.55111090912764 0 0 
 27 2.351166492282611 1.3349966608208739 -9.217484585815617 0 0 
 98 2.351166492282611 -10.872998256800573 0.42575380184836786 0 0 
 3 2.351166492282611 -17.170111246517262 -15.594817344776715 0 0 
 83 2.351166492282611 -6.975002276572936 11.371329879409206 2 0 
 13 2.351166492282611 13.242584673057944 5.272643131503032 1 1 
 40 2.351166492282611 18.413574751943642 -6.248451357666149 -1 0 
 24 2.351166492282611 8.870610762348706 -7.506781828055358 0 0 
 7 2.351166492282611 6.700150606886059 -0.5737966768066632 0 0 
 99 2.351166492282611 -9.1731979828533 9.338103597341481 0 0 
 85 2.351166492282611 7.237394356251973 16.169922753107265 -1 0 
 67 2.351166492282611 -16.794186371838784 1.224189426603515 0 0 
 63 2.351166492282611 4.179130415015439 10.679410403694014 0 0 
 72 2.351166492282611 -12.048172640854029 2.1730298355291198 0 0 
 23 2.351166492282611 -18.23907639742896 12.238968565943974 1 0 
 94 2.351166492282611 -10.19137298097123 16.586831024914556 -2 0 
 17 2.351166492282611 15.574806282468087 -18.661190331571024 0 0 
 73 2.351166492282611 -16.668907773793375 -1.6481050059668623 0 0 
 43 2.351166492282611 -10.577232903665415 7.024629113816219 -2 0 
 60 2.351166492282611 -3.0251217806719968 8.054104387582788 0 0 
 10 2.351166492282611 -8.737811764813857 10.380431153400007 0 0 
 50 2.351166492282611 4.5079639362184984 5.461550646970022 0 0 
 42 2.351166492282611 16.545550168851904 16.00449265706684 0 0 
 66 2.351166492282611 13.969063923860675 17.832311861103275 0 0 
 29 2.351166492282611 -19.39946564761317 -9.352632353528971 0 0 
 75 2.351166492282611 11.185247404888045 -3.4886959304720366 0 0 
 1 2.351166492282611 -4.775522299903059 -4.609749489506553 0 0 
 68 2.351166492282611 8.250349864742295 -13.569195174570002 0 0 
 70 2.351166492282611 -16.7120163373127 8.477093341668343 0 0 
 8 2.351166492282611 17.71518822060959 5.1671384601880845 0 0 
 25 2.351166492282611 9.520076619561943 -11.427077763111619 0 0 
 57 2.351166492282611 16.258346053415682 -17.942688667558517 0 0 
 35 2.351166492282611 -6.57314327391386 8.632666809437099 0 0 
 31 2.351166492282611 -3.6530740305393756 12.069724269943165 0 0 
 36 2.351166492282611 -10.786006108283354 -18.028809604309593 0 0 
 59 2.351166492282611 1.05990872345128 -18.28331472799775 0 0 
 26 2.351166492282611 1.0265884635035147 7.748455641909481 0 0 
 84 2.351166492282611 -10.522264305239556 -17.905587032562387 -1 -1 
 38 2.351166492282611 15.296041305968908 0.8539803125728855 0 0 
 81 2.351166492282611 11.425382660667236 -15.073262229986081 0 0 
 11 2.351166492282611 1.9722073049669173 9.253854846618834 0 0 
 88 2.351166492282611 -19.3112014348476 -9.718751288300837 0 0 
 54 2.351166492282611 -14.769168029197008 0.06496760378194306 0 0 
 21 2.351166492282611 8.28402701132762 -8.039429680728627 0 0 
 90 2.351166492282611 -3.582121269916344 6.293777656526876 0 0 
 79 2.351166492282611 -14.647826457221882 -19.357874663495227 0 0 
 44 2.351166492282611 -13.19384064418926 -18.710726576245342 0 0 
 80 2.351166492282611 -3.232034043142355 17.788486447880313 0 0 
 65 2.351166492282611 -11.228306975110282 -12.694600511912288 0 0 
 41 2.351166492282611 -18.20005091202741 10.607506954665887 0 0 
 2 2.351166492282611 2.032133774889765 4.3790810774767435 0 0 
 37 2.351166492282611 -16.971502663734412 -5.068549773697176 0 0 
 77 2.351166492282611 12.746377048409942 -15.371398391638301 0 0 
 47 2.351166492282611 -1.6265270827469676 3.8510269570278206 0 0 
 5 2.351166492282611 -2.5998949012549537 19.389181789675717 0 0 
 4 2.351166492282611 -11.733245976767229 14.389976879699399 0 0 
 82 2.351166492282611 -16.70629041554384 -11.872023451932165 2 1 
 51 2.351166492282611 -9.157854758615105 -0.7017714946508686 1 0 
 45 2.351166492282611 10.462828473801123 16.146935994474383 0 0 
 100 2.351166492282611 -13.163949607429688 0.8074805876043958 0 0 
 58 2.351166492282611 17.77555638467801 18.670704796545945 0 0 
 6 2.351166492282611 14.277682991910826 18.30684376261169 0 0 
 12 2.351166492282611 2.9415540691552504 18.231640199530183 0 0 
 97 2.351166492282611 14.061875791556195 -0.9438938006682163 -1 -1 
 34 2.351166492282611 18.784278341008722 2.6158167173056204 0 0 
 69 2.351166492282611 -9.3184364287411 18.5179143350021 1 1 
 30 2.351166492282611 -17.135072294871893 15.52625607311493 0 0 
 52 2.351166492282611 -11.845370056476511 -7.113264916220474 0 0 
 22 2.351166492282611 -3.248885122159159 -5.586738342322449 0 0 
 49 2.351166492282611 6.860893393727501 3.5319744068950603 0 0 
 61 2.351166492282611 -15.963816322444973 -10.149503935319158 0 0 
 48 2.351166492282611 -10.539773999880888 18.017691036414487 0 0 
 14 2.351166492282611 6.956644256088174 12.889661584012284 0 0 
 9 2.351166492282611 11.856162268863667 -16.815197539250224 0 0 
 62 2.351166492282611 -18.696134503964633 -12.799866866561496 0 0 
 19 2.351166492282611 12.67661189692144 -11.186008286247542 0 0 
 33 2.351166492282611 -2.220402032433515 2.2183189537446997 0 0 
 28 2.351166492282611 -3.293554146579785 -0.8726249598407705 0 0 
 74 2.351166492282611 0.5875682702747251 -7.284427107394234 0 0 
 93 2.351166492282611 12.930838180130731 -4.903563665943984 0 0 
 20 2.351166492282611 18.000614496962502 19.29851356802129 0 0 
 95 2.351166492282611 18.744409248481606 -7.4922386708415765 0 0 
 71 2.351166492282611 17.28013828068669 -10.476337654525134 0 0 
 15 2.351166492282611 3.623626030007781 9.914583225045753 0 0 
 46 2.351166492282611 -7.7453271031937145 -0.2618029756160979 0 0 
 56 2.351166492282611 -11.90214915255178 10.938225824373893 0 0 
 32 2.351166492282611 -18.70455463304712 13.408262603037395 0 0 
 89 2.351166492282611 -12.306397582651394 1.809427368761423 0 0 
 55 2.472810037056078 13.375653500673694 -1.0632292070595588 0 0 
 76 2.472810037056078 3.9482377240834627 11.6035720159514 0 0 
 90 2.472810037056078 -3.582121269916344 6.293777656526876 0 0 
 26 2.472810037056078 1.0265884635035147 7.748455641909481 0 0 
 45 2.472810037056078 10.462828473801123 16.146935994474383 0 0 
 86 2.472810037056078 9.774388240330488 8.135647891326807 0 0 
 23 2.472810037056078 -18.23907639742896 12.238968565943974 1 0 
 42 2.472810037056078 16.545550168851904 16.00449265706684 0 0 
 70 2.472810037056078 -16.7120163373127 8.477093341668343 0 0 
 4 2.472810037056078 -11.733245976767229 14.389976879699399 0 0 
 88 2.472810037056078 -19.3112014348476 -9.718751288300837 0 0 
 59 2.472810037056078 1.05990872345128 -18.28331472799775 0 0 
 72 2.472810037056078 -12.048172640854029 2.1730298355291198 0 0 
 49 2.472810037056078 6.860893393727501 3.5319744068950603 0 0 
 40 2.472810037056078 18.413574751943642 -6.248451357666149 -1 0 
 97 2.472810037056078 14.061875791556195 -0.9438938006682163 -1 -1 
 8 2.472810037056078 17.71518822060959 5.1671384601880845 0 0 
 87 2.472810037056078 -9.21120940734654 -7.500783465350667 2 0 
 2 2.472810037056078 2.032133774889765 4.3790810774767435 0 0 
 99 2.472810037056078 -9.1731979828533 9.338103597341481 0 0 
 43 2.472810037056078 -10.577232903665415 7.024629113816219 -2 0 
 25 2.472810037056078 9.520076619561943 -11.427077763111619 0 0 
 16 2.472810037056078 -12.989250267580847 -16.531042094096893 0 0 
 62 2.472810037056078 -18.696134503964633 -12.799866866561496 0 0 
 73 2.472810037056078 -16.668907773793375 -1.6481050059668623 0 0 
 11 2.472810037056078 1.9722073049669173 9.253854846618834 0 0 
 64 2.472810037056078 -8.909753052021461 -15.995723334016155 0 0 
 36 2.472810037056078 -10.786006108283354 -18.028809604309593 0 0 
 5 2.472810037056078 -2.5998949012549537 19.389181789675717 0 0 
 94 2.472810037056078 -10.19137298097123 16.586831024914556 -2 0 
 77 2.472810037056078 12.746377048409942 -15.371398391638301 0 0 
 51 2.472810037056078 -9.157854758615105 -0.7017714946508686 1 0 
 65 2.472810037056078 -11.228306975110282 -12.694600511912288 0 0 
 37 2.472810037056078 -16.971502663734412 -5.068549773697176 0 0 
 60 2.472810037056078 -3.0251217806719968 8.054104387582788 0 0 
 95 2.472810037056078 18.744409248481606 -7.4922386708415765 0 0 
 78 2.472810037056078 -6.707337404143869 -9.2805366857165 -2 -2 
 35 2.472810037056078 -6.57314327391386 8.632666809437099 0 0 
 47 2.472810037056078 -1.6265270827469676 3.8510269570278206 0 0 
 82 2.472810037056078 -16.70629041554384 -11.872023451932165 2 0 
 98 2.472810037056078 -10.872998256800573 0.42575380184836786 0 0 
 83 2.472810037056078 -6.975002276572936 11.371329879409206 2 2 
 27 2.472810037056078 1.3349966608208739 -9.217484585815617 0 0 
 1 2.472810037056078 -4.775522299903059 -4.609749489506553 0 0 
 96 2.472810037056078 6.126895754668078 -12.325981227161028 0 0 
 50 2.472810037056078 4.5079639362184984 5.461550646970022 0 0 
 61 2.472810037056078 -15.963816322444973 -10.149503935319158 0 0 
 57 2.472810037056078 16.258346053415682 -17.942688667558517 0 0 
 24 2.472810037056078 8.870610762348706 -7.506781828055358 0 0 
 29 2.472810037056078 -19.39946564761317 -9.352632353528971 0 0 
 92 2.472810037056078 17.779981490201383 9.382673376183025 0 0 
 46 2.472810037056078 -7.7453271031937145 -0.2618029756160979 0 0 
 30 2.472810037056078 -17.135072294871893 15.52625607311493 0 0 
 52 2.472810037056078 -11.845370056476511 -7.113264916220474 0 0 
 39 2.472810037056078 9.332463167223498 7.55111090912764 0 0 
 84 2.472810037056078 -10.522264305239556 -17.905587032562387 -1 -1 
 69 2.472810037056078 -9.3184364287411 18.5179143350021 1 1 
 75 2.472810037056078 11.185247404888045 -3.4886959304720366 0 0 
 67 2.472810037056078 -16.794186371838784 1.224189426603515 0 0 
 63 2.472810037056078 4.179130415015439 10.679410403694014 0 0 
 89 2.472810037056078 -12.306397582651394 1.809427368761423 0 0 
 3 2.472810037056078 -17.170111246517262 -15.594817344776715 0 0 
 6 2.472810037056078 14.277682991910826 18.30684376261169 0 0 
 58 2.472810037056078 17.77555638467801 18.670704796545945 0 0 
 74 2.472810037056078 0.5875682702747251 -7.284427107394234 0 0 
 21 2.472810037056078 8.28402701132762 -8.039429680728627 0 0 
 66 2.472810037056078 13.969063923860675 17.832311861103275 0 0 
 18 2.472810037056078 -16.94168443640759 -11.929817904252207 0 0 
 93 2.472810037056078 12.930838180130731 -4.903563665943984 0 0 
 85 2.472810037056078 7.237394356251973 16.169922753107265 -1 0 
 28 2.472810037056078 -3.293554146579785 -0.8726249598407705 0 0 
 10 2.472810037056078 -8.737811764813857 10.380431153400007 0 0 
 71 2.472810037056078 17.28013828068669 -10.476337654525134 0 0 
 44 2.472810037056078 -13.19384064418926 -18.710726576245342 0 0 
 7 2.472810037056078 6.700150606886059 -0.5737966768066632 0 0 
 32 2.472810037056078 -18.70455463304712 13.408262603037395 0 0 
 100 2.472810037056078 -13.163949607429688 0.8074805876043958 0 0 
 38 2.472810037056078 15.296041305968908 0.8539803125728855 0 0 
 20 2.472810037056078 18.000614496962502 19.29851356802129 0 0 
 13 2.472810037056078 13.242584673057944 5.272643131503032 1 1 
 33 2.472810037056078 -2.220402032433515 2.2183189537446997 0 0 
 80 2.472810037056078 -3.232034043142355 17.788486447880313 0 0 
 19 2.472810037056078 12.67661189692144 -11.186008286247542 0 0 
 17 2.472810037056078 15.574806282468087 -18.661190331571024 0 0 
 34 2.472810037056078 18.784278341008722 2.6158167173056204 0 0 
 31 2.472810037056078 -3.6530740305393756 12.069724269943165 0 0 
 9 2.472810037056078 11.856162268863667 -16.815197539250224 0 0 
 48 2.472810037056078 -10.539773999880888 18.017691036414487 0 0 
 81 2.472810037056078 11.425382660667236 -15.073262229986081 0 0 
 56 2.472810037056078 -11.90214915255178 10.938225824373893 0 0 
 68 2.472810037056078 8.250349864742295 -13.569195174570002 0 0 
 15 2.472810037056078 3.623626030007781 9.914583225045753 0 0 
 53 2.472810037056078 7.124842181426337 6.6381017631494466 0 0 
 41 2.472810037056078 -18.20005091202741 10.607506954665887 0 0 
 22 2.472810037056078 -3.248885122159159 -5.586738342322449 0 0 
 91 2.472810037056078 -4.997261135816158 -9.251819245041629 0 0 
 14 2.472810037056078 6.956644256088174 12.889661584012284 0 0 
 79 2.472810037056078 -14.647826457221882 -19.357874663495227 0 0 
 54 2.472810037056078 -14.769168029197008 0.06496760378194306 0 0 
 12 2.472810037056078 2.9415540691552504 18.231640199530183 0 0 
 96 2.4802922197604134 6.126895754668078 -12.325981227161028 0 0 
 79 2.4802922197604134 -14.647826457221882 -19.357874663495227 0 0 
 43 2.4802922197604134 -10.577232903665415 7.024629113816219 -2 0 
 71 2.4802922197604134 17.28013828068669 -10.476337654525134 0 0 
 49 2.4802922197604134 6.860893393727501 3.5319744068950603 0 0 
 44 2.4802922197604134 -13.19384064418926 -18.710726576245342 0 0 
 16 2.4802922197604134 -12.989250267580847 -16.531042094096893 0 0 
 25 2.4802922197604134 9.520076619561943 -11.427077763111619 0 0 
 23 2.4802922197604134 -18.23907639742896 12.238968565943974 1 0 
 77 2.4802922197604134 12.746377048409942 -15.371398391638301 0 0 
 27 2.4802922197604134 1.3349966608208739 -9.217484585815617 0 0 
 87 2.4802922197604134 -9.21120940734654 -7.500783465350667 2 0 
 3 2.4802922197604134 -17.170111246517262 -15.594817344776715 0 0 
 78 2.4802922197604134 -6.707337404143869 -9.2805366857165 -2 -2 
 12 2.4802922197604134 2.9415540691552504 18.231640199530183 0 0 
 30 2.4802922197604134 -17.135072294871893 15.52625607311493 0 0 
 17 2.4802922197604134 15.574806282468087 -18.661190331571024 0 0 
 55 2.4802922197604134 13.375653500673694 -1.0632292070595588 0 0 
 82 2.4802922197604134 -16.70629041554384 -11.872023451932165 2 1 
 72 2.4802922197604134 -12.048172640854029 2.1730298355291198 0 0 
 37 2.4802922197604134 -16.971502663734412 -5.068549773697176 0 0 
 6 2.4802922197604134 14.277682991910826 18.30684376261169 0 0 
 26 2.4802922197604134 1.0265884635035147 7.748455641909481 0 0 
 80 2.4802922197604134 -3.232034043142355 17.788486447880313 0 0 
 20 2.4802922197604134 18.000614496962502 19.29851356802129 0 0 
 64 2.4802922197604134 -8.909753052021461 -15.995723334016155 0 0 
 41 2.4802922197604134 -18.20005091202741 10.607506954665887 0 0 
 94 2.4802922197604134 -10.19137298097123 16.586831024914556 -2 0 
 48 2.4802922197604134 -10.539773999880888 18.017691036414487 0 0 
 13 2.4802922197604134 13.242584673057944 5.272643131503032 1 1 
 74 2.4802922197604134 0.5875682702747251 -7.284427107394234 0 0 
 54 2.4802922197604134 -14.769168029197008 0.06496760378194306 0 0 
 18 2.4802922197604134 -16.94168443640759 -11.929817904252207 0 0 
 19 2.4802922197604134 12.67661189692144 -11.186008286247542 0 0 
 45 2.4802922197604134 10.462828473801123 16.146935994474383 0 0 
 81 2.4802922197604134 11.425382660667236 -15.073262229986081 0 0 
 97 2.4802922197604134 14.061875791556195 -0.9438938006682163 -1 -1 
 73 2.4802922197604134 -16.668907773793375 -1.6481050059668623 0 0 
 11 2.4802922197604134 1.9722073049669173 9.253854846618834 0 0 
 5 2.4802922197604134 -2.5998949012549537 19.389181789675717 0 0 
 76 2.4802922197604134 3.9482377240834627 11.6035720159514 0 0 
 58 2.4802922197604134 17.77555638467801 18.670704796545945 0 0 
 60 2.4802922197604134 -3.0251217806719968 8.054104387582788 0 0 
 85 2.4802922197604134 7.237394356251973 16.169922753107265 -1 0 
 33 2.4802922197604134 -2.220402032433515 2.2183189537446997 0 0 
 75 2.4802922197604134 11.185247404888045 -3.4886959304720366 0 0 
 57 2.4802922197604134 16.258346053415682 -17.942688667558517 0 0 
 2 2.4802922197604134 2.032133774889765 4.3790810774767435 0 0 
 84 2.4802922197604134 -10.522264305239556 -17.905587032562387 -1 -1 
 88 2.4802922197604134 -19.3112014348476 -9.718751288300837 0 0 
 63 2.4802922197604134 4.179130415015439 10.679410403694014 0 0 
 52 2.4802922197604134 -11.845370056476511 -7.113264916220474 0 0 
 31 2.4802922197604134 -3.6530740305393756 12.069724269943165 0 0 
 21 2.4802922197604134 8.28402701132762 -8.039429680728627 0 0 
 9 2.4802922197604134 11.856162268863667 -16.815197539250224 0 0 
 61 2.4802922197604134 -15.963816322444973 -10.149503935319158 0 0 
 56 2.4802922197604134 -11.90214915255178 10.938225824373893 0 0 
 95 2.4802922197604134 18.744409248481606 -7.4922386708415765 0 0 
 15 2.4802922197604134 3.623626030007781 9.914583225045753 0 0 
 100 2.4802922197604134 -13.163949607429688 0.8074805876043958 0 0 
 67 2.4802922197604134 -16.794186371838784 1.224189426603515 0 0 
 24 2.4802922197604134 8.870610762348706 -7.506781828055358 0 0 
 34 2.4802922197604134 18.784278341008722 2.6158167173056204 0 0 
 1 2.4802922197604134 -4.775522299903059 -4.609749489506553 0 0 
 53 2.4802922197604134 7.124842181426337 6.6381017631494466 0 0 
 93 2.4802922197604134 12.930838180130731 -4.903563665943984 0 0 
 91 2.4802922197604134 -4.997261135816158 -9.251819245041629 0 0 
 46 2.4802922197604134 -7.7453271031937145 -0.2618029756160979 0 0 
 8 2.4802922197604134 17.71518822060959 5.1671384601880845 0 0 
 59 2.4802922197604134 1.05990872345128 -18.28331472799775 0 0 
 40 2.4802922197604134 18.413574751943642 -6.248451357666149 -1 0 
 10 2.4802922197604134 -8.737811764813857 10.380431153400007 0 0 
 86 2.4802922197604134 9.774388240330488 8.135647891326807 0 0 
 89 2.4802922197604134 -12.306397582651394 1.809427368761423 0 0 
 98 2.4802922197604134 -10.872998256800573 0.42575380184836786 0 0 
 69 2.4802922197604134 -9.3184364287411 18.5179143350021 1 1 
 50 2.4802922197604134 4.5079639362184984 5.461550646970022 0 0 
