key current-time xcor ycor available-power actual-power
 41 13.338740978481804 -4.709277393828414 0.12462328802101812 -1 -1 
 26 13.338740978481804 -10.019596214735417 3.266591170795949 0 0 
 95 13.338740978481804 -3.6303358906555734 16.091591179749386 0 0 
 92 13.338740978481804 6.553442733521394 -16.141316463552926 0 0 
 63 13.338740978481804 1.3907691471535655 14.896644379934354 0 0 
 78 13.338740978481804 5.5247378922500605 0.14716993573971263 0 0 
 84 13.338740978481804 11.50969893203676 -4.249725803777465 0 0 
 7 13.338740978481804 5.705002768941704 -7.251009977692037 0 0 
 50 13.338740978481804 -6.995174180279865 10.562669232488823 0 0 
 24 13.338740978481804 1.5781004780427834 18.614609951672865 0 0 
 62 13.338740978481804 19.140335161527826 -3.2541660902215517 0 0 
 100 13.338740978481804 -0.8531088459727245 0.0402076831169051 0 0 
 43 13.338740978481804 -3.7682851813345075 -5.161807747772977 -2 0 
 89 13.338740978481804 -11.963256880657454 1.5313430204476202 0 0 
 12 13.338740978481804 11.335793476107238 14.27271099932269 0 0 
 23 13.338740978481804 -2.903546830890426 17.913419030269253 0 0 
 99 13.338740978481804 14.03655893499836 -2.4290704221048824 0 0 
 51 13.338740978481804 -6.553989604282846 9.672583735940982 0 0 
 86 13.338740978481804 -17.778714563282332 -15.94773467013329 0 0 
 39 13.338740978481804 -0.9586650570434407 -13.382039010955781 -2 -2 
 31 13.338740978481804 16.685054747293933 -2.2539876615179355 0 0 
 18 13.338740978481804 -14.035967503510403 2.8324938953654453 0 0 
 79 13.338740978481804 4.592499667713186 12.831383857143681 0 0 
 66 13.338740978481804 10.055343730393385 8.276490004941564 -2 -2 
 47 13.338740978481804 -11.050647578029723 13.910925155302325 2 2 
 6 13.338740978481804 17.369425611159453 9.487714736158598 0 0 
 93 13.338740978481804 -14.508545490923973 -10.450473977669978 0 0 
 11 13.338740978481804 -9.180149229136354 -10.528382432586822 0 0 
 30 13.338740978481804 -0.9279305729975798 -9.55615018539689 0 0 
 4 13.338740978481804 -17.122403309672173 -0.20242540344235652 2 2 
 3 13.338740978481804 18.353658890002343 14.260834069211292 0 0 
 64 13.338740978481804 -8.0051035274905 -18.83906191051689 1 1 
 58 13.338740978481804 13.428653390336876 -19.125089656527617 0 0 
 17 13.338740978481804 8.495228144771882 4.298169836411302 0 0 
 77 13.338740978481804 9.886120454105116 17.259721131640685 0 0 
 88 13.338740978481804 -15.423285992116519 -3.155683242752628 0 0 
 54 13.338740978481804 1.3366205645351077 -11.971784139709058 0 0 
 34 13.338740978481804 -2.0010749306311513 -14.810012361710895 0 0 
 20 13.338740978481804 -17.506574751670104 -17.397758713408194 0 0 
 5 13.338740978481804 -11.924971168971886 1.2842724362519087 0 0 
 37 13.338740978481804 -10.969905428011115 -14.857210949930472 0 0 
 60 13.338740978481804 -2.47320853867397 3.4574444520569347 0 0 
 74 13.338740978481804 14.600854554534767 6.248905678642906 2 0 
 14 13.338740978481804 -10.809768694021088 14.060114117713317 0 0 
 75 13.338740978481804 -17.309328833116396 13.760891712819209 0 0 
 72 13.338740978481804 -5.74727394885984 -16.634377317942352 0 0 
 35 13.338740978481804 -10.762221767047714 4.769427350482522 0 0 
 52 13.338740978481804 18.61960113194624 8.918382659008532 0 0 
 27 13.338740978481804 3.0019955537516214 -16.750155788749534 0 0 
 82 13.338740978481804 12.460130345833164 -3.59957518978069 1 1 
 13 13.338740978481804 0.8339005596106621 -7.456195179075719 0 0 
 21 13.338740978481804 3.4053231954790615 -0.25994391229024316 0 0 
 38 13.338740978481804 9.163260161531596 -3.2048261553106054 0 0 
 90 13.338740978481804 -18.854291196713266 6.6676848108416715 0 0 
 44 13.338740978481804 -12.052488532197751 14.317132906626792 0 0 
 97 13.338740978481804 9.492564144743904 -7.069950806170865 0 0 
 65 13.338740978481804 -2.3739303848978532 15.134407990538165 0 0 
 80 13.338740978481804 -12.86725356398496 -5.805964745507455 0 0 
 57 13.338740978481804 16.34515940535283 3.529149007432023 0 0 
 45 13.338740978481804 9.15577745529254 6.063907969417651 0 0 
 68 13.338740978481804 -6.09084110329948 -19.18666110298291 0 0 
 70 13.338740978481804 6.130295805876098 11.652111803133337 0 0 
 33 13.338740978481804 -5.101142418819878 16.620118163649437 0 0 
 59 13.338740978481804 -14.17162091939965 -10.096428733118437 0 0 
 15 13.338740978481804 -17.694601653304996 -14.375209616386835 0 0 
 69 13.338740978481804 14.187193843892771 -14.424073821666434 -2 -2 
 73 13.338740978481804 7.57656046036994 8.073652998524826 0 0 
 96 13.338740978481804 -5.801922746555329 -1.8351535775209271 0 0 
 94 13.338740978481804 3.6872499213658645 -7.91917407053795 0 0 
 46 13.338740978481804 -0.8803860183263917 -13.016402475424387 0 0 
 36 13.338740978481804 -19.22249394574792 4.227246922940626 0 0 
 85 13.338740978481804 -9.077146502811727 19.319339064477862 0 0 
 76 13.338740978481804 9.828686385614438 18.241048913914884 0 0 
 98 13.338740978481804 -7.627967926945583 7.781501026783036 0 0 
 19 13.338740978481804 4.115291570650015 -4.975073234500222 0 0 
 32 13.338740978481804 -0.6945518551713336 9.2017150783198 0 0 
 22 13.338740978481804 0.8921782941098294 15.066801305753966 0 0 
 81 13.338740978481804 -15.08436430735585 -18.931139512747464 0 0 
 67 13.338740978481804 8.799161388783 -11.53081210361339 0 0 
 40 13.338740978481804 0.36914381838727744 0.06911362106457623 0 0 
 89 13.37356374490456 -11.963256880657454 1.5313430204476202 0 0 
 47 13.37356374490456 -11.050647578029723 13.910925155302325 2 1 
 66 13.37356374490456 10.055343730393385 8.276490004941564 -2 -2 
 100 13.37356374490456 -0.8531088459727245 0.0402076831169051 0 0 
 50 13.37356374490456 -6.995174180279865 10.562669232488823 0 0 
 49 13.37356374490456 2.2485766874643 2.6650347786168913 0 0 
 2 13.37356374490456 -14.522000707676687 -0.19867436500416477 0 0 
 24 13.37356374490456 1.5781004780427834 18.614609951672865 0 0 
 65 13.37356374490456 -2.3739303848978532 15.134407990538165 0 0 
 3 13.37356374490456 18.353658890002343 14.260834069211292 0 0 
 67 13.37356374490456 8.799161388783 -11.53081210361339 0 0 
 39 13.37356374490456 -0.9586650570434407 -13.382039010955781 -2 -2 
 59 13.37356374490456 -14.17162091939965 -10.096428733118437 0 0 
 82 13.37356374490456 12.460130345833164 -3.59957518978069 1 1 
 30 13.37356374490456 -0.9279305729975798 -9.55615018539689 0 0 
 44 13.37356374490456 -12.052488532197751 14.317132906626792 0 0 
 54 13.37356374490456 1.3366205645351077 -11.971784139709058 0 0 
 85 13.37356374490456 -9.077146502811727 19.319339064477862 0 0 
 58 13.37356374490456 13.428653390336876 -19.125089656527617 0 0 
 26 13.37356374490456 -10.019596214735417 3.266591170795949 0 0 
 62 13.37356374490456 19.140335161527826 -3.2541660902215517 0 0 
 91 13.37356374490456 -1.2734881013885493 -15.996255776228736 0 0 
 69 13.37356374490456 14.187193843892771 -14.424073821666434 -2 -2 
 40 13.37356374490456 0.36914381838727744 0.06911362106457623 0 0 
 86 13.37356374490456 -17.778714563282332 -15.94773467013329 0 0 
 46 13.37356374490456 -0.8803860183263917 -13.016402475424387 0 0 
 28 13.37356374490456 16.81918936686149 5.614382598609837 0 0 
 42 13.37356374490456 -10.737942042207154 -7.64065375905738 2 1 
 25 13.37356374490456 14.527792035533746 -13.543574789082815 0 0 
 45 13.37356374490456 9.15577745529254 6.063907969417651 0 0 
 56 13.37356374490456 2.3462870025509064 11.17968030556563 0 0 
 55 13.37356374490456 11.567386274155922 7.174918442899599 -1 -1 
 48 13.37356374490456 6.869287827810544 17.861412027465803 0 0 
 17 13.37356374490456 8.495228144771882 4.298169836411302 0 0 
 19 13.37356374490456 4.115291570650015 -4.975073234500222 0 0 
 11 13.37356374490456 -9.180149229136354 -10.528382432586822 0 0 
 87 13.37356374490456 -11.76446317658462 -19.082821567418954 0 0 
 63 13.37356374490456 1.3907691471535655 14.896644379934354 0 0 
 5 13.37356374490456 -11.924971168971886 1.2842724362519087 0 0 
 31 13.37356374490456 16.685054747293933 -2.2539876615179355 0 0 
 60 13.37356374490456 -2.47320853867397 3.4574444520569347 0 0 
 74 13.37356374490456 14.600854554534767 6.248905678642906 2 2 
 51 13.37356374490456 -6.553989604282846 9.672583735940982 0 0 
 10 13.37356374490456 8.158896006343614 -18.677299239563705 0 0 
 95 13.37356374490456 -3.6303358906555734 16.091591179749386 0 0 
 72 13.37356374490456 -5.74727394885984 -16.634377317942352 0 0 
 90 13.37356374490456 -18.854291196713266 6.6676848108416715 0 0 
 14 13.37356374490456 -10.809768694021088 14.060114117713317 0 0 
 96 13.37356374490456 -5.801922746555329 -1.8351535775209271 0 0 
 57 13.37356374490456 16.34515940535283 3.529149007432023 0 0 
 36 13.37356374490456 -19.22249394574792 4.227246922940626 0 0 
 18 13.37356374490456 -14.035967503510403 2.8324938953654453 0 0 
 77 13.37356374490456 9.886120454105116 17.259721131640685 0 0 
 6 13.37356374490456 17.369425611159453 9.487714736158598 0 0 
 64 13.37356374490456 -8.0051035274905 -18.83906191051689 1 1 
 83 13.37356374490456 -12.556450840432413 -15.116627063677678 0 0 
 4 13.37356374490456 -17.122403309672173 -0.20242540344235652 2 2 
 70 13.37356374490456 6.130295805876098 11.652111803133337 0 0 
 71 13.37356374490456 -14.35063270316315 12.084562158357777 0 0 
 79 13.37356374490456 4.592499667713186 12.831383857143681 0 0 
 41 13.37356374490456 -4.709277393828414 0.12462328802101812 -1 -1 
 52 13.37356374490456 18.61960113194624 8.918382659008532 0 0 
 98 13.37356374490456 -7.627967926945583 7.781501026783036 0 0 
 12 13.37356374490456 11.335793476107238 14.27271099932269 0 0 
 20 13.37356374490456 -17.506574751670104 -17.397758713408194 0 0 
 92 13.37356374490456 6.553442733521394 -16.141316463552926 0 0 
 37 13.37356374490456 -10.969905428011115 -14.857210949930472 0 0 
 9 13.37356374490456 -13.888916671864681 -7.928758380028217 0 0 
 16 13.37356374490456 4.5130018931489495 -16.393394181709155 0 0 
 8 13.37356374490456 -16.085276292116298 10.342184873819738 0 0 
 93 13.37356374490456 -14.508545490923973 -10.450473977669978 0 0 
 33 13.37356374490456 -5.101142418819878 16.620118163649437 0 0 
 35 13.37356374490456 -10.762221767047714 4.769427350482522 0 0 
 68 13.37356374490456 -6.09084110329948 -19.18666110298291 0 0 
 7 13.37356374490456 5.705002768941704 -7.251009977692037 0 0 
 88 13.37356374490456 -15.423285992116519 -3.155683242752628 0 0 
 38 13.37356374490456 9.163260161531596 -3.2048261553106054 0 0 
 78 13.37356374490456 5.5247378922500605 0.14716993573971263 0 0 
 80 13.37356374490456 -12.86725356398496 -5.805964745507455 0 0 
 75 13.37356374490456 -17.309328833116396 13.760891712819209 0 0 
 1 13.37356374490456 6.0232989014357186 -14.846458280648063 0 0 
 73 13.37356374490456 7.57656046036994 8.073652998524826 0 0 
 61 13.37356374490456 -16.15783258544771 9.166275440747468 0 0 
 29 13.37356374490456 -10.705580994502984 7.5041396400126015 0 0 
 15 13.37356374490456 -17.694601653304996 -14.375209616386835 0 0 
 13 13.37356374490456 0.8339005596106621 -7.456195179075719 0 0 
 21 13.37356374490456 3.4053231954790615 -0.25994391229024316 0 0 
 43 13.37356374490456 -3.7682851813345075 -5.161807747772977 -2 0 
 81 13.37356374490456 -15.08436430735585 -18.931139512747464 0 0 
 32 13.37356374490456 -0.6945518551713336 9.2017150783198 0 0 
 84 13.37356374490456 11.50969893203676 -4.249725803777465 0 0 
 76 13.37356374490456 9.828686385614438 18.241048913914884 0 0 
 23 13.37356374490456 -2.903546830890426 17.913419030269253 0 0 
 53 13.37356374490456 7.256867090168093 7.5920229999919195 0 0 
 22 13.37356374490456 0.8921782941098294 15.066801305753966 0 0 
 27 13.37356374490456 3.0019955537516214 -16.750155788749534 0 0 
 94 13.37356374490456 3.6872499213658645 -7.91917407053795 0 0 
 34 13.37356374490456 -2.0010749306311513 -14.810012361710895 0 0 
 99 13.37356374490456 14.03655893499836 -2.4290704221048824 0 0 
 97 13.37356374490456 9.492564144743904 -7.069950806170865 0 0 
 23 13.390780190030275 -2.903546830890426 17.913419030269253 0 0 
 5 13.390780190030275 -11.924971168971886 1.2842724362519087 0 0 
 98 13.390780190030275 -7.627967926945583 7.781501026783036 0 0 
 32 13.390780190030275 -0.6945518551713336 9.2017150783198 0 0 
 39 13.390780190030275 -0.9586650570434407 -13.382039010955781 -2 -2 
 24 13.390780190030275 1.5781004780427834 18.614609951672865 0 0 
 83 13.390780190030275 -12.556450840432413 -15.116627063677678 0 0 
 92 13.390780190030275 6.553442733521394 -16.141316463552926 0 0 
 66 13.390780190030275 10.055343730393385 8.276490004941564 -2 -2 
 12 13.390780190030275 11.335793476107238 14.27271099932269 0 0 
 75 13.390780190030275 -17.309328833116396 13.760891712819209 0 0 
 45 13.390780190030275 9.15577745529254 6.063907969417651 0 0 
 89 13.390780190030275 -11.963256880657454 1.5313430204476202 0 0 
 67 13.390780190030275 8.799161388783 -11.53081210361339 0 0 
 17 13.390780190030275 8.495228144771882 4.298169836411302 0 0 
 34 13.390780190030275 -2.0010749306311513 -14.810012361710895 0 0 
 82 13.390780190030275 12.460130345833164 -3.59957518978069 1 1 
 65 13.390780190030275 -2.3739303848978532 15.134407990538165 0 0 
 18 13.390780190030275 -14.035967503510403 2.8324938953654453 0 0 
 36 13.390780190030275 -19.22249394574792 4.227246922940626 0 0 
 58 13.390780190030275 13.428653390336876 -19.125089656527617 0 0 
 41 13.390780190030275 -4.709277393828414 0.12462328802101812 -1 -1 
 54 13.390780190030275 1.3366205645351077 -11.971784139709058 0 0 
 19 13.390780190030275 4.115291570650015 -4.975073234500222 0 0 
 1 13.390780190030275 6.0232989014357186 -14.846458280648063 0 0 
 10 13.390780190030275 8.158896006343614 -18.677299239563705 0 0 
 78 13.390780190030275 5.5247378922500605 0.14716993573971263 0 0 
 73 13.390780190030275 7.57656046036994 8.073652998524826 0 0 
 57 13.390780190030275 16.34515940535283 3.529149007432023 0 0 
 38 13.390780190030275 9.163260161531596 -3.2048261553106054 0 0 
 56 13.390780190030275 2.3462870025509064 11.17968030556563 0 0 
 86 13.390780190030275 -17.778714563282332 -15.94773467013329 0 0 
 2 13.390780190030275 -14.522000707676687 -0.19867436500416477 0 0 
 88 13.390780190030275 -15.423285992116519 -3.155683242752628 0 0 
 30 13.390780190030275 -0.9279305729975798 -9.55615018539689 0 0 
 9 13.390780190030275 -13.888916671864681 -7.928758380028217 0 0 
 87 13.390780190030275 -11.76446317658462 -19.082821567418954 0 0 
 47 13.390780190030275 -11.050647578029723 13.910925155302325 2 2 
 77 13.390780190030275 9.886120454105116 17.259721131640685 0 0 
 33 13.390780190030275 -5.101142418819878 16.620118163649437 0 0 
 94 13.390780190030275 3.6872499213658645 -7.91917407053795 0 0 
 3 13.390780190030275 18.353658890002343 14.260834069211292 0 0 
 80 13.390780190030275 -12.86725356398496 -5.805964745507455 0 0 
 4 13.390780190030275 -17.122403309672173 -0.20242540344235652 2 1 
 62 13.390780190030275 19.140335161527826 -3.2541660902215517 0 0 
 55 13.390780190030275 11.567386274155922 7.174918442899599 -1 -1 
 72 13.390780190030275 -5.74727394885984 -16.634377317942352 0 0 
 52 13.390780190030275 18.61960113194624 8.918382659008532 0 0 
 8 13.390780190030275 -16.085276292116298 10.342184873819738 0 0 
 81 13.390780190030275 -15.08436430735585 -18.931139512747464 0 0 
 48 13.390780190030275 6.869287827810544 17.861412027465803 0 0 
 59 13.390780190030275 -14.17162091939965 -10.096428733118437 0 0 
 25 13.390780190030275 14.527792035533746 -13.543574789082815 0 0 
 49 13.390780190030275 2.2485766874643 2.6650347786168913 0 0 
 46 13.390780190030275 -0.8803860183263917 -13.016402475424387 0 0 
 95 13.390780190030275 -3.6303358906555734 16.091591179749386 0 0 
 60 13.390780190030275 -2.47320853867397 3.4574444520569347 0 0 
 79 13.390780190030275 4.592499667713186 12.831383857143681 0 0 
 93 13.390780190030275 -14.508545490923973 -10.450473977669978 0 0 
 74 13.390780190030275 14.600854554534767 6.248905678642906 2 1 
 69 13.390780190030275 14.187193843892771 -14.424073821666434 -2 -2 
 21 13.390780190030275 3.4053231954790615 -0.25994391229024316 0 0 
 13 13.390780190030275 0.8339005596106621 -7.456195179075719 0 0 
 64 13.390780190030275 -8.0051035274905 -18.83906191051689 1 1 
 35 13.390780190030275 -10.762221767047714 4.769427350482522 0 0 
 16 13.390780190030275 4.5130018931489495 -16.393394181709155 0 0 
 29 13.390780190030275 -10.705580994502984 7.5041396400126015 0 0 
 44 13.390780190030275 -12.052488532197751 14.317132906626792 0 0 
 84 13.390780190030275 11.50969893203676 -4.249725803777465 0 0 
 22 13.390780190030275 0.8921782941098294 15.066801305753966 0 0 
 43 13.390780190030275 -3.7682851813345075 -5.161807747772977 -2 0 
 61 13.390780190030275 -16.15783258544771 9.166275440747468 0 0 
 50 13.390780190030275 -6.995174180279865 10.562669232488823 0 0 
 68 13.390780190030275 -6.09084110329948 -19.18666110298291 0 0 
 37 13.390780190030275 -10.969905428011115 -14.857210949930472 0 0 
 97 13.390780190030275 9.492564144743904 -7.069950806170865 0 0 
 20 13.390780190030275 -17.506574751670104 -17.397758713408194 0 0 
 63 13.390780190030275 1.3907691471535655 14.896644379934354 0 0 
 40 13.390780190030275 0.36914381838727744 0.06911362106457623 0 0 
 53 13.390780190030275 7.256867090168093 7.5920229999919195 0 0 
 15 13.390780190030275 -17.694601653304996 -14.375209616386835 0 0 
 7 13.390780190030275 5.705002768941704 -7.251009977692037 0 0 
 71 13.390780190030275 -14.35063270316315 12.084562158357777 0 0 
 76 13.390780190030275 9.828686385614438 18.241048913914884 0 0 
 96 13.390780190030275 -5.801922746555329 -1.8351535775209271 0 0 
 14 13.390780190030275 -10.809768694021088 14.060114117713317 0 0 
